id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,mechanics,dust,play_requirements,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability,entourage
AT_093,NEUTRAL,MINION,Frigid Snobold,TGT,Spell Damage +1,4,2,6,COMMON,True,"Ironically, the natural enemy of the snobold is THE CANDLE.",,"[40, 400, 5, 50]",,,,,,,,
BRMA08_2,NEUTRAL,HERO_POWER,Intense Gaze,BRM,"Passive Hero Power
All cards cost (1). Players are capped at 1 Mana Crystal.",0,,,,,,,,,,,,,,,
AT_035t,ROGUE,SPELL,Ambush!,TGT,"When you draw this, summon a 4/4 Nerubian for your opponent. Draw a card.",0,,,,,,['TOPDECK'],,,,,,,,,
BRMA17_3H,NEUTRAL,HERO,Onyxia,BRM,,,,30,,,,,,,,,,,,,
TB_001,NEUTRAL,ENCHANTMENT,Boss HP Swapper,TB,,,,,,,,,,,,,,,,,"['BRMA14_10', 'BRMA14_10H', 'BRMA09_4', 'BRMA09_4H', 'BRMA17_5', 'BRMA17_5H', 'NAX15_04', 'NAX15_04H', 'NAX12_02', 'NAX12_02H', 'BRM_027p', 'BRM_027pH', 'BRMA09_5', 'BRMA09_5H', 'BRMA16_2', 'BRMA16_2H', 'NAX5_02', 'NAX5_02H', 'BRMA11_2', 'BRMA11_2H', 'BRMA17_8', 'BRMA17_8H', 'NAX15_02', 'NAX15_02H', 'NAX14_02', 'NAX8_02', 'NAX8_02H', 'NAX10_03', 'NAX10_03H', 'BRMA05_2', 'BRMA05_2H', 'BRMA02_2', 'BRMA02_2H', 'BRMA04_2', 'BRMA07_2', 'BRMA07_2H', 'NAX6_02', 'NAX6_02H', 'BRMA09_2', 'BRMA09_2H', 'BRMA01_2', 'BRMA01_2H', 'NAX11_02', 'NAX11_02H', 'NAX13_02', 'NAX2_03', 'NAX2_03H', 'NAX1_04', 'NAX1h_04', 'BRMA06_2', 'BRMA06_2H', 'BRMA10_3', 'BRMA10_3H', 'NAX7_03', 'NAX7_03H', 'NAX9_06', 'NAX3_02', 'NAX3_02H', 'BRMA13_4', 'BRMA13_4H']"
PRO_001a,NEUTRAL,SPELL,I Am Murloc,PROMO,"Summon three, four, or five 1/1 Murlocs.",4,,,,,,,,{'REQ_NUM_MINION_SLOTS': 1},,,,,,,
NAX2_03H,NEUTRAL,HERO_POWER,Rain of Fire,NAXX,"Hero Power
Fire a missile for each card in your opponent's hand.",1,,,,,,['ImmuneToSpellpower'],,,,,,,,,
NEW1_017,NEUTRAL,MINION,Hungry Crab,EXPERT1,Battlecry: Destroy a Murloc and gain +2/+2.,1,1,2,EPIC,True,Murloc.  It's what's for dinner.,['BATTLECRY'],"[400, 1600, 100, 400]","{'REQ_TARGET_WITH_RACE': 14, 'REQ_TARGET_IF_AVAILABLE': 0}",BEAST,,,,,,
TB_PickYourFate_4_EnchMinion,NEUTRAL,ENCHANTMENT,Fate,TB,Deathrattle: Draw a card.,,,,,,,['DEATHRATTLE'],,,,,,,,,
LOEA04_02,NEUTRAL,HERO_POWER,Escape!,LOE,Encounter new obstacles!,0,,,FREE,,,['AI_MUST_PLAY'],,,,,,,,,
KARA_07_06,NEUTRAL,SPELL,Demons Loose!,KARA,Summon a random Demon.,4,,,,,,,,,,,,,,,
AT_081e,PALADIN,ENCHANTMENT,Purified,TGT,Attack changed to 1.,,,,,,,,,,,,,,,,
AT_018,PRIEST,MINION,Confessor Paletress,TGT,Inspire: Summon a random Legendary minion.,7,5,4,LEGENDARY,True,She sees into your past and makes you face your fears.  Most common fear:  Getting Majordomo out of Sneed's Old Shredder.,['INSPIRE'],"[1600, 3200, 400, 1600]",,,,,,,,
KARA_07_05,NEUTRAL,SPELL,Stampeding Beast!,KARA,Summon a random Beast.,3,,,,,,,,,,,,,,,
AT_112,NEUTRAL,MINION,Master Jouster,TGT,"Battlecry: Reveal a minion in each deck. If yours costs more, gain Taunt and Divine Shield.",6,5,6,RARE,True,Needs just a few more ratings points to become Grandmaster Jouster.,['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
OG_273,PALADIN,SPELL,Stand Against Darkness,OG,Summon five 1/1 Silver Hand Recruits.,5,,,COMMON,True,"Or if you're too tired, you can just kind of lean against the darkness.",,"[40, 400, 5, 50]",,,,,,,,
CS2_011,DRUID,SPELL,Savage Roar,CORE,Give your characters +2 Attack this turn.,3,,,COMMON,True,"What do they roar? Nobody can quite tell, but it sounds like ""Elephant Macho Breeze"".  It's probably not that, though.",,,,,Unlocked at Level 4.,Unlocked at Level 43.,,,,
EX1_014t,NEUTRAL,SPELL,Bananas,EXPERT1,Give a minion +1/+1.,1,,,,,,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
OG_156a,NEUTRAL,MINION,Ooze,OG,Taunt,1,1,1,COMMON,,,['TAUNT'],"[40, 400, 5, 50]",,,,,,,,
TU4c_006,NEUTRAL,SPELL,Bananas,MISSIONS,Give a friendly minion +1/+1. <i>(+1 Attack/+1 Health)</i>,1,,,COMMON,,,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
LOEA16_22,NEUTRAL,MINION,Archaedas,LOE,"At the end of your turn, turn a random enemy minion into a 0/2 Statue.",5,5,5,LEGENDARY,,,,,,,,,,,,
KAR_A01_01,NEUTRAL,HERO,Magic Mirror,KARA,,,,30,,,,,,,,,,,,,
EX1_612o,MAGE,ENCHANTMENT,Power of the Kirin Tor,EXPERT1,Your next Secret costs (0).,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
AT_010,HUNTER,MINION,Ram Wrangler,TGT,"Battlecry: If you have a Beast, summon a
random Beast.",5,3,3,RARE,True,Not getting trampled is really the trick here.,['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
EX1_278,ROGUE,SPELL,Shiv,CORE,Deal $1 damage. Draw a card.,2,,,COMMON,True,Rogues are experts at SHIV-al-ry.,,,{'REQ_TARGET_TO_PLAY': 0},,Unlocked at Level 6.,Unlocked at Level 45.,,,,
NEW1_007,DRUID,SPELL,Starfall,EXPERT1,Choose One - Deal $5 damage to a minion,,5,,,RARE,True,Is the sky falling?  Yes.  Yes it is.,['CHOOSE_ONE'],"[100, 800, 20, 100]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,,,
KAR_061,NEUTRAL,MINION,The Curator,KARA,"Taunt
Battlecry: Draw a Beast, Dragon, and Murloc from your deck.",7,4,6,LEGENDARY,True,"The Curator guards Azeroth�s deadliest creatures, but it�s secretly terrified of squirrels.","['BATTLECRY', 'TAUNT']",,,MECHANICAL,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,,,
CS2_057,WARLOCK,SPELL,Shadow Bolt,CORE,Deal $4 damage to a minion.,3,,,FREE,True,It�s a Bolt.   It's made out of Shadow.   What more do you need to know!,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,Unlocked at Level 1.,Unlocked at Level 47.,,,,
GVG_067,NEUTRAL,MINION,Stonesplinter Trogg,GVG,"Whenever your opponent casts a spell, gain +1 Attack.",2,2,3,COMMON,True,The only thing worse than smelling troggs is listening to their poetry.,,"[40, 400, 5, 50]",,,,,,,,
LOEA09_13,NEUTRAL,MINION,Hungry Naga,LOE,,5,5,1,,,,,,,,,,,,,
KARA_13_13,NEUTRAL,HERO_POWER,Legion,KARA,"Hero Power
Summon a 6/6 Abyssal.",2,,,,,,['AI_MUST_PLAY'],,,,,,,,,
NAX15_03n,NEUTRAL,MINION,Guardian of Icecrown,NAXX,Taunt,4,3,3,,,,['TAUNT'],,,,,,,,,
OG_121,WARLOCK,MINION,Cho'gall,OG,Battlecry: The next spell you cast this turn costs Health instead of Mana.,7,7,7,LEGENDARY,True,"Even after all this time, Gul'dan still makes Cho'gall go get donuts and coffee.",['BATTLECRY'],"[1600, 3200, 400, 1600]",,,,,,,,
AT_028,ROGUE,MINION,Shado-Pan Rider,TGT,Combo: Gain +3 Attack.,5,3,7,COMMON,True,"He needed a break after that business in the Vale of Eternal Blossoms. Naturally, he chose to spend his vacation in an icy snowscape killing monsters.",['COMBO'],"[40, 400, 5, 50]",,,,,,,,
BRMA15_1,NEUTRAL,HERO,Maloriak,BRM,,,,30,,,,,,,,,,,,,
KARA_00_04,NEUTRAL,HERO_POWER,Brilliance,KARA,"Hero Power
Draw 3 cards.",2,,,,,,,,,,,,,,,
EX1_154,DRUID,SPELL,Wrath,EXPERT1,Choose One - Deal $3 damage to a minion,,2,,,COMMON,True,The talk around the Ratchet Inn is that this card is too good and should be a Legendary.,['CHOOSE_ONE'],"[40, 400, 5, 50]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,
LOEA09_2H,NEUTRAL,HERO_POWER,Enraged!,LOE,Give your hero +5 attack this turn.,2,,,,,,,,,,,,,,,
BRMA14_11,NEUTRAL,SPELL,Recharge,BRM,Fill all empty Mana Crystals.,0,,,,,,,,,,,,,,,
LOEA07_01,NEUTRAL,HERO,Mine Cart,LOE,,,,30,,,,,,,,,,,,,
NAX5_01H,WARLOCK,HERO,Heigan the Unclean,NAXX,,,,45,,,,,,,,,,,,,
LOE_024t,NEUTRAL,MINION,Rolling Boulder,LOE,"At the end of your turn, destroy the minion to the left.",4,0,4,,,,,,,,,,,,,
NEW1_012,MAGE,MINION,Mana Wyrm,EXPERT1,"Whenever you cast a spell, gain +1 Attack.",1,1,3,COMMON,True,"These wyrms feed on arcane energies, and while they are generally considered a nuisance rather than a real threat, you really shouldn't leave them alone with a bucket of mana.",,"[40, 400, 5, 50]",,,,,,,,
EX1_050,NEUTRAL,MINION,Coldlight Oracle,EXPERT1,Battlecry: Each player draws 2 cards.,3,2,2,RARE,True,They can see the future.   In that future both players draw more cards.   Spoooky.,['BATTLECRY'],"[100, 800, 20, 100]",,MURLOC,,,,,,
BRMC_86,NEUTRAL,MINION,Atramedes,TB,"Whenever your opponent plays a card, gain +2 Attack.",4,2,8,LEGENDARY,,,,,,DRAGON,,,,,,
TU4c_006e,NEUTRAL,ENCHANTMENT,Bananas,MISSIONS,This minion has +1/+1. <i>(+1 Attack/+1 Health)</i>,,,,,,,,,,,,,,,,
PART_001,NEUTRAL,SPELL,Armor Plating,GVG,Give a minion +1 Health.,1,,,,,,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
TB_PickYourFate_9_EnchMinion,NEUTRAL,ENCHANTMENT,Bonus,TB,Your Deathrattle minions have +1/+1.,,,,,,,,,,,,,,,,
CS2_105e,WARRIOR,ENCHANTMENT,Heroic Strike,CORE,+4 Attack this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
CS2_041e,SHAMAN,ENCHANTMENT,Ancestral Infusion,CORE,Taunt.,,,,,,,['TAUNT'],,,,,,,,,
PART_001e,NEUTRAL,ENCHANTMENT,Armor Plating,GVG,+1 Health.,,,,,,,,,,,,,,,,
BRM_013,HUNTER,SPELL,Quick Shot,BRM,"Deal $3 damage.
If your hand is empty, draw a card.",2,,,COMMON,True,Han shot first.,,,{'REQ_TARGET_TO_PLAY': 0},,"Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",,,,
EX1_080,NEUTRAL,MINION,Secretkeeper,EXPERT1,"Whenever a Secret is played, gain +1/+1.",1,1,2,RARE,True,She promises not to tell anyone about that thing you did last night with that one person.,,"[100, 800, 20, 100]",,,,,,ALLIANCE,,
BRM_018,PALADIN,MINION,Dragon Consort,BRM,Battlecry: The next Dragon you play costs (2) less.,5,5,5,RARE,True,Everybody wants someone to snuggle with. Even giant armored scaly draconic beasts of destruction.,['BATTLECRY'],,,DRAGON,"Unlocked in Blackrock Spire, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Spire, in the Blackrock Mountain adventure.",,,,
GVG_101,PALADIN,MINION,Scarlet Purifier,GVG,Battlecry: Deal 2 damage to all minions with Deathrattle.,3,4,3,RARE,True,"The Scarlet Crusade is doing market research to find out if the ""Mauve Crusade"" would be better received.",['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
TU4e_002,NEUTRAL,HERO_POWER,Flames of Azzinoth,MISSIONS,"Hero Power
Summon two 2/1 minions.",2,,,,,,,,{'REQ_NUM_MINION_SLOTS': 2},,,,,,,
KAR_A02_01H,NEUTRAL,MINION,Plate,KARA,,1,2,2,,,,,,,,,,,,,
EX1_166b,DRUID,SPELL,Dispel,EXPERT1,Silence a minion.,0,,,,,,['SILENCE'],,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
CS1h_001,PRIEST,HERO_POWER,Lesser Heal,CORE,"Hero Power
Restore #2 Health.",2,,,FREE,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
KARA_09_03a,NEUTRAL,MINION,Icky Imp,KARA,Deathrattle: Resummon this minion and Illhoof loses 2 Health.,1,1,1,,,,['DEATHRATTLE'],,,DEMON,,,,,,
KAR_036e,NEUTRAL,ENCHANTMENT,Eating,KARA,Increased Health.,,,,,,,,,,,,,,,,
BRMC_92,NEUTRAL,MINION,Coren Direbrew,TB,"Always wins Brawls.
 Battlecry: Add a Brawl to your hand.",4,4,8,LEGENDARY,,,['BATTLECRY'],,,,,,,,,
AT_056,HUNTER,SPELL,Powershot,TGT,Deal $2 damage to a minion and the minions next to it.,3,,,RARE,True,pow POW pow,,"[100, 800, 20, 100]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
BRM_001e,PRIEST,ENCHANTMENT,Melt,BRM,Attack changed to 0 this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
BRMA04_3H,NEUTRAL,MINION,Firesworn,BRM,Deathrattle: Deal 3 damage to the enemy hero for each Firesworn that died this turn.,0,0,5,,,,['DEATHRATTLE'],,,,,,,,,
XXX_111,NEUTRAL,SPELL,"AI Buddy - All Charge, All Windfury!",CHEAT,Play this card to give all minions Charge and Windfury.,0,,,COMMON,,,,,,,,,,,,
AT_101,NEUTRAL,MINION,Pit Fighter,TGT,,5,5,6,COMMON,True,What did the pits ever do to you?,,"[40, 400, 5, 50]",,,,,,,,
AT_034e,ROGUE,ENCHANTMENT,Laced,TGT,Increased Attack.,,,,,,,,,,,,,,,,
AT_082e,NEUTRAL,ENCHANTMENT,Training,TGT,Increased Attack.,,,,,,,,,,,,,,,,
XXX_098,NEUTRAL,MINION,AI Buddy - No Deck/Hand,CHEAT,Spawn into play to destroy the AI's Hand and Deck.,0,1,1,,,,,,,,,,,,,
GVG_055e,WARRIOR,ENCHANTMENT,Screwy Jank,GVG,+2/+2.,,,,,,,,,{'REQ_FRIENDLY_TARGET': 0},,,,,,,
Mekka3e,NEUTRAL,ENCHANTMENT,Emboldened!,PROMO,Increased Stats.,,,,,,,,,,,,,,,,
LOEA04_02h,NEUTRAL,HERO_POWER,Escape!,LOE,Encounter new obstacles!,0,,,,,,,,,,,,,,,
BRMA10_6e,NEUTRAL,ENCHANTMENT,Blind With Rage,BRM,Increased Attack.,,,,,,,,,,,,,,,,
KAR_035,PRIEST,MINION,Priest of the Feast,KARA,"Whenever you cast a spell, restore 3 Health to
your hero.",4,3,6,COMMON,True,Now that's a world champion cheesecake!,,,,,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,,,
EX1_609,HUNTER,SPELL,Snipe,EXPERT1,"Secret: After your opponent plays a minion, deal $4 damage to it.",2,,,COMMON,True,A great sniper hits the spot.  Just like a delicious flank of boar. Mmmmm.,['SECRET'],"[40, 400, 5, 50]",,,,,,,,
OG_312e,WARRIOR,ENCHANTMENT,Upgraded,OG,Increased Durability.,,,,,,,,,,,,,,,,
EX1_575,SHAMAN,MINION,Mana Tide Totem,EXPERT1,"At the end of your turn, draw a card.",3,0,3,RARE,True,"It is said that some shaman can say ""Floatin' totem"" 10 times, fast.",,"[100, 800, 20, 100]",,TOTEM,,,,,,
XXX_022e,NEUTRAL,ENCHANTMENT,Free Cards,CHEAT,Your cards cost (0) for the rest of the game.,,,,,,,,,,,,,,,,
NAX5_02,NEUTRAL,HERO_POWER,Eruption,NAXX,"Hero Power
Deal 2 damage to the left-most enemy minion.",1,,,,,,,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},,,,,,,
OG_134,NEUTRAL,MINION,"Yogg-Saron, Hope's End",OG,Battlecry: Cast a random spell for each spell you've cast this game <i>(targets chosen randomly)</i>.,10,7,5,LEGENDARY,True,I spell your doom... Y-O-U-R D-O-O-M!,['BATTLECRY'],"[1600, 3200, 400, 1600]",,,,,,,,
EX1_246,SHAMAN,SPELL,Hex,CORE,Transform a minion into a 0/1 Frog with Taunt.,3,,,FREE,True,"If you Hex a Murloc... it really isn't much of a change, is it?",,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,Unlocked at Level 1.,Unlocked at Level 47.,,,,
XXX_094,NEUTRAL,MINION,AI Buddy - Blank Slate,CHEAT,"Spawn into play to clear the entire board, both hands, both decks, all mana and all secrets.",0,1,1,,,,,,,,,,,,,
OG_044,DRUID,MINION,Fandral Staghelm,OG,Your Choose One cards have both effects combined.,4,3,5,LEGENDARY,True,"Always manages to mention ""Back when I was creating the World Tree�"" in EVERY conversation. Sheesh! Enough already.",['AURA'],"[1600, 3200, 400, 1600]",,,,,,,,
FP1_007t,NEUTRAL,MINION,Nerubian,NAXX,,4,4,4,RARE,,,,,,,,,,,,
AT_068,WARRIOR,SPELL,Bolster,TGT,Give your Taunt minions +2/+2.,2,,,COMMON,True,The best offense is a good defense.,,"[40, 400, 5, 50]",,,,,,,,
GAME_003e,NEUTRAL,ENCHANTMENT,Coin's Vengence,CORE,Going second makes your first minion stronger.,,,,,,,,,,,,,,,,
EX1_414e,WARRIOR,ENCHANTMENT,Enraged,EXPERT1,+6 Attack,,,,,,,,,,,,,,,,
CS2_162,NEUTRAL,MINION,Lord of the Arena,CORE,Taunt,6,6,5,COMMON,True,"He used to be a 2100+ rated arena player, but that was years ago and nobody can get him to shut up about it.",['TAUNT'],,,,,Unlocked at Priest Level 59.,,ALLIANCE,,
GAME_004,NEUTRAL,ENCHANTMENT,AFK,CORE,Your turns are shorter.,,,,,,,,,,,,,,,,
AT_121,NEUTRAL,MINION,Crowd Favorite,TGT,"Whenever you play a card with Battlecry, gain +1/+1.",4,4,4,EPIC,True,The crowd ALWAYS yells lethal.,,"[400, 1600, 100, 400]",,,,,,,,
TB_CoOpv3_010,NEUTRAL,SPELL,Explosive Runes,TB,Summon two 'Explosive Runes.',0,,,,,,,,,,,,,,,
CS2_112,WARRIOR,WEAPON,Arcanite Reaper,CORE,,5,5,,COMMON,True,No� actually you should fear the Reaper.,,,,,Unlocked at Level 10.,Unlocked at Level 51.,,,2,
GVG_098,NEUTRAL,MINION,Gnomeregan Infantry,GVG,"Charge
Taunt",3,1,4,COMMON,True,"The gnomes are valiant and ready to return to their irradiated, poorly ventilated homeland!","['CHARGE', 'TAUNT']","[40, 400, 5, 50]",,,,,,,,
BRM_006,WARLOCK,MINION,Imp Gang Boss,BRM,"Whenever this minion takes damage, summon a 1/1 Imp.",3,2,4,COMMON,True,"His imp gang likes to sneak into Stormwind to spraypaint ""Ragnaros Rulez"" on the Mage Tower.",,,,DEMON,"Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",,,,
CS2_106,WARRIOR,WEAPON,Fiery War Axe,CORE,,2,3,,FREE,True,"During times of tranquility and harmony, this weapon was called by its less popular name, Chilly Peace Axe.",,,,,Unlocked at Level 1.,Unlocked at Level 49.,,,2,
TU4a_001,NEUTRAL,HERO,Hogger,MISSIONS,,,,10,COMMON,,,,,,,,,,,,
OG_282,ROGUE,MINION,Blade of C'Thun,OG,Battlecry: Destroy a minion. Add its Attack and Health to�your C'Thun's <i>(wherever it is).</i>,9,4,4,EPIC,True,C'Thun demands a sacrifice! Preferably a Deathwing.,"['BATTLECRY', 'RITUAL']","[400, 1600, 100, 400]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
CS2_013t,DRUID,SPELL,Excess Mana,CORE,Draw a card. <i>(You can only have 10 Mana in your tray.)</i>,0,,,,,,,,,,,,,,,
EX1_593,NEUTRAL,MINION,Nightblade,CORE,Battlecry: Deal 3 damage to the enemy hero.,5,4,4,FREE,True,"Your face is the place you'd probably least like a dagger, and where rogues are most likely to deliver them.",['BATTLECRY'],,,,,Unlocked at Druid Level 53.,,,,
BRMC_85,NEUTRAL,MINION,Lucifron,TB,Battlecry: Cast Corruption on all other minions.,4,4,7,LEGENDARY,,,['BATTLECRY'],,,,,,,,,
KARA_05_01hheroic,NEUTRAL,HERO,Big Bad Wolf,KARA,,,,20,COMMON,,,,,,,,,,,,
KAR_044,NEUTRAL,MINION,Moroes,KARA,"Stealth
At the end of your turn, summon a 1/1 Steward.",3,1,1,LEGENDARY,True,"Moroes runs an army of stewards, but still ends up inflating the balloons himself.",['STEALTH'],,,,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,,,
KARA_11_02,NEUTRAL,HERO_POWER,Manastorm,KARA,"Passive Hero Power
Players start with 10 Mana Crystals.",0,,,,,,,,,,,,,,,
LOEA08_01h,NEUTRAL,HERO,Archaedas,LOE,,,,30,,,,,,,,,,,,,
EX1_309,WARLOCK,SPELL,Siphon Soul,EXPERT1,Destroy a minion. Restore #3 Health to your hero.,6,,,RARE,True,You probably should avoid siphoning your own soul.  You might create some kind of weird infinite loop.,,"[100, 800, 20, 100]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
EX1_164b,DRUID,SPELL,Nourish,EXPERT1,Draw 3 cards.,0,,,,,,,,,,,,,,,
LOEA16_5t,NEUTRAL,MINION,Mummy Zombie,LOE,,3,3,3,,,,,,,,,,,,,
EX1_390e,NEUTRAL,ENCHANTMENT,Enraged,EXPERT1,+3 Attack.,,,,,,,['ENRAGED'],,,,,,,,,
BRMA09_4t,NEUTRAL,MINION,Dragonkin,BRM,,1,3,1,,,,,,,DRAGON,,,,,,
CS2_102_H1,WARRIOR,HERO_POWER,Armor Up!,HERO_SKINS,"Hero Power
Gain 2 Armor.",2,,,FREE,,,,,,,,,,,,
LOEA16_8a,NEUTRAL,ENCHANTMENT,Putressed,LOE,Attack and Health swapped.,,,,,,,,,,,,,,,,
BRMA02_1H,NEUTRAL,HERO,High Justice Grimstone,BRM,,,,30,,,,,,,,,,,,,
KARA_00_04H,NEUTRAL,HERO_POWER,Brilliance,KARA,"Hero Power
Draw 3 cards.",2,,,,,,,,,,,,,,,
NAX13_05H,NEUTRAL,MINION,Stalagg,NAXX,,5,7,4,LEGENDARY,,,,,,,,,,,,
EX1_612,MAGE,MINION,Kirin Tor Mage,EXPERT1,Battlecry: The next Secret you play this turn costs (0).,3,4,3,RARE,True,"The Kirin Tor reside in the floating city of Dalaran.  How do you make a Dalaran float?  Two scoops of ice cream, one scoop of Dalaran.",['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
BRMA08_2H,NEUTRAL,HERO_POWER,Intense Gaze,BRM,"Passive Hero Power
All cards cost (1). You are capped at 2 Mana Crystals, and opponent at 1.",0,,,,,,,,,,,,,,,
OG_272t,NEUTRAL,MINION,Faceless Destroyer,OG,,4,5,5,,,,,,,,,,,,,
NAX13_03e,NEUTRAL,ENCHANTMENT,Supercharged,NAXX,+2 Health.,,,,,,,,,,,,,,,,
BRMA11_2H,NEUTRAL,HERO_POWER,Essence of the Red,BRM,"Hero Power
Each player draws 3 cards. Gain a Mana Crystal.",0,,,,,,['AI_MUST_PLAY'],,,,,,,,,
BRMA09_4Ht,NEUTRAL,MINION,Dragonkin,BRM,,1,5,4,,,,,,,DRAGON,,,,,,
BRM_027h,NEUTRAL,HERO,Ragnaros the Firelord,BRM,,,,8,,,,,,,,,,,,,
TB_014,NEUTRAL,SPELL,Choose a New Card!,TB,Look at 3 random cards. Choose one and put it into your hand.,0,,,,,,,,,,,,,,,
XXX_021,NEUTRAL,SPELL,Restore All Health,CHEAT,Restore all Health to a character.,0,,,COMMON,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
LOE_008H,NEUTRAL,SPELL,Eye of Hakkar,LOE,Take a secret from your opponent's deck and put it into the battlefield.,1,,,,,,,,,,,,,,,
EX1_617,HUNTER,SPELL,Deadly Shot,EXPERT1,Destroy a random enemy minion.,3,,,COMMON,True,"Accuracy is not a highly valued trait among the mok'nathal.  Deadliness is near the top, though.",,"[40, 400, 5, 50]",{'REQ_MINIMUM_ENEMY_MINIONS': 1},,,,,,,
CS1h_001_H1,PRIEST,HERO_POWER,Lesser Heal,HERO_SKINS,"Hero Power
Restore #2 Health.",2,,,EPIC,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
LOEA04_13bt,NEUTRAL,MINION,Orsis Guard,LOE,Divine Shield,4,7,5,,,,['DIVINE_SHIELD'],,,,,,,,,
NAX11_02H,NEUTRAL,HERO_POWER,Poison Cloud,NAXX,"Hero Power
Deal 2 damage to all enemies. If any die, summon a slime.",0,,,,,,['AI_MUST_PLAY'],,,,,,,,,
OG_326,NEUTRAL,MINION,Duskboar,OG,,2,4,1,COMMON,True,"Often excluded from dinner parties.  To be fair, he is very boaring.",,"[40, 400, 5, 50]",,BEAST,,,,,,
TB_PickYourFate_11b,NEUTRAL,SPELL,Murloc Bonus,TB,Summon a 1/1 Murloc at the end of your turn.,0,,,,,,,,,,,,,,,
KARA_13_01,WARRIOR,HERO,Nazra Wildaxe,KARA,,,,15,,,,,,,,,,,,,
KAR_036,NEUTRAL,MINION,Arcane Anomaly,KARA,"Whenever you cast a spell, give this minion
+1 Health.",1,2,1,COMMON,True,"He used to get work as a Spatial Anomaly, but he got tired of having his polarity reversed.",,,,,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,,,
LOEA07_14,NEUTRAL,MINION,Lumbering Golem,LOE,,6,6,6,,,,,,,,,,,,,
BRM_028,NEUTRAL,MINION,Emperor Thaurissan,BRM,"At the end of your turn, reduce the Cost of cards in your hand by (1).",6,5,5,LEGENDARY,True,His second greatest regret is summoning an evil Firelord who enslaved his entire people.,,,,,"Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",,,,
NAX12_03,NEUTRAL,WEAPON,Jaws,NAXX,"Whenever a minion with Deathrattle dies, gain +2 Attack.",1,1,,,,,,,,,,,,,5,
KARA_13_03,WARRIOR,MINION,Orc Warrior,KARA,,2,3,2,,,,,,,,,,,,,
LOEA16_12,NEUTRAL,SPELL,Medivh's Locket,LOE,Replace your hand with Unstable Portals.,0,,,,,,,,,,,,,,,
OG_302e,NEUTRAL,ENCHANTMENT,Soul Power,OG,Increased Attack.,,,,,,,,,,,,,,,,
EX1_295o,MAGE,ENCHANTMENT,Ice Block,EXPERT1,Your hero is Immune this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
EX1_165a,DRUID,SPELL,Cat Form,EXPERT1,Charge,0,,,COMMON,,,,"[40, 400, 5, 50]",,,,,,,,
KARA_00_05e,NEUTRAL,ENCHANTMENT,Insightful,KARA,Your spells cost (0).,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
